ID	Latitude	Longitude
123	30.25000000000	100.75000000000
124	29.75000000000	100.75000000000
125	29.25000000000	100.75000000000
126	28.75000000000	100.75000000000
127	28.25000000000	100.75000000000
128	27.75000000000	100.75000000000
129	27.25000000000	100.75000000000
130	26.75000000000	100.75000000000
131	26.25000000000	100.75000000000
132	25.75000000000	100.75000000000
133	32.75000000000	101.25000000000
134	32.25000000000	101.25000000000
135	31.75000000000	101.25000000000
136	31.25000000000	101.25000000000
137	30.75000000000	101.25000000000
138	30.25000000000	101.25000000000
139	29.75000000000	101.25000000000
140	29.25000000000	101.25000000000
141	28.75000000000	101.25000000000
142	28.25000000000	101.25000000000
143	27.75000000000	101.25000000000
144	27.25000000000	101.25000000000
145	26.75000000000	101.25000000000
146	26.25000000000	101.25000000000
147	25.75000000000	101.25000000000
148	32.75000000000	101.75000000000
149	32.25000000000	101.75000000000
150	31.75000000000	101.75000000000
151	31.25000000000	101.75000000000
152	30.75000000000	101.75000000000
153	30.25000000000	101.75000000000
154	29.75000000000	101.75000000000
155	29.25000000000	101.75000000000
156	28.75000000000	101.75000000000
157	28.25000000000	101.75000000000
158	27.75000000000	101.75000000000
159	27.25000000000	101.75000000000
160	26.75000000000	101.75000000000
161	26.25000000000	101.75000000000
162	25.75000000000	101.75000000000
163	25.25000000000	101.75000000000
164	31.75000000000	102.25000000000
165	31.25000000000	102.25000000000
166	30.75000000000	102.25000000000
167	30.25000000000	102.25000000000
168	29.75000000000	102.25000000000
169	29.25000000000	102.25000000000
170	28.75000000000	102.25000000000
171	28.25000000000	102.25000000000
172	27.75000000000	102.25000000000
173	27.25000000000	102.25000000000
174	26.75000000000	102.25000000000
175	26.25000000000	102.25000000000
176	25.75000000000	102.25000000000
177	32.25000000000	102.75000000000
178	31.75000000000	102.75000000000
179	31.25000000000	102.75000000000
180	30.75000000000	102.75000000000
181	30.25000000000	102.75000000000
182	29.75000000000	102.75000000000
183	29.25000000000	102.75000000000
184	28.75000000000	102.75000000000
185	28.25000000000	102.75000000000
186	27.75000000000	102.75000000000
187	27.25000000000	102.75000000000
188	26.75000000000	102.75000000000
189	26.25000000000	102.75000000000
190	25.75000000000	102.75000000000
191	33.75000000000	103.25000000000
192	32.75000000000	103.25000000000
193	32.25000000000	103.25000000000
194	31.75000000000	103.25000000000
195	31.25000000000	103.25000000000
196	30.75000000000	103.25000000000
197	30.25000000000	103.25000000000
198	29.75000000000	103.25000000000
199	29.25000000000	103.25000000000
200	28.75000000000	103.25000000000
201	28.25000000000	103.25000000000
202	27.75000000000	103.25000000000
203	27.25000000000	103.25000000000
204	26.75000000000	103.25000000000
205	26.25000000000	103.25000000000
206	25.75000000000	103.25000000000
207	34.25000000000	103.75000000000
208	33.75000000000	103.75000000000
209	33.25000000000	103.75000000000
210	32.75000000000	103.75000000000
211	32.25000000000	103.75000000000
212	31.75000000000	103.75000000000
213	31.25000000000	103.75000000000
214	30.75000000000	103.75000000000
215	30.25000000000	103.75000000000
216	29.75000000000	103.75000000000
217	29.25000000000	103.75000000000
218	28.75000000000	103.75000000000
219	28.25000000000	103.75000000000
220	27.75000000000	103.75000000000
221	27.25000000000	103.75000000000
222	26.75000000000	103.75000000000
223	26.25000000000	103.75000000000
224	33.75000000000	104.25000000000
225	33.25000000000	104.25000000000
226	32.75000000000	104.25000000000
227	32.25000000000	104.25000000000
228	31.75000000000	104.25000000000
229	31.25000000000	104.25000000000
230	30.75000000000	104.25000000000
231	30.25000000000	104.25000000000
232	29.75000000000	104.25000000000
233	29.25000000000	104.25000000000
234	28.75000000000	104.25000000000
235	28.25000000000	104.25000000000
236	27.75000000000	104.25000000000
237	27.25000000000	104.25000000000
238	34.25000000000	104.75000000000
239	33.75000000000	104.75000000000
240	33.25000000000	104.75000000000
241	32.75000000000	104.75000000000
242	32.25000000000	104.75000000000
243	31.75000000000	104.75000000000
244	31.25000000000	104.75000000000
245	30.75000000000	104.75000000000
246	30.25000000000	104.75000000000
247	29.75000000000	104.75000000000
248	29.25000000000	104.75000000000
249	28.75000000000	104.75000000000
250	28.25000000000	104.75000000000
251	27.75000000000	104.75000000000
252	34.25000000000	105.25000000000
253	33.75000000000	105.25000000000
254	33.25000000000	105.25000000000
255	32.75000000000	105.25000000000
256	32.25000000000	105.25000000000
257	31.75000000000	105.25000000000
258	31.25000000000	105.25000000000
259	30.75000000000	105.25000000000
260	30.25000000000	105.25000000000
261	29.75000000000	105.25000000000
262	29.25000000000	105.25000000000
263	28.75000000000	105.25000000000
264	28.25000000000	105.25000000000
265	27.75000000000	105.25000000000
266	34.25000000000	105.75000000000
267	33.75000000000	105.75000000000
268	33.25000000000	105.75000000000
269	32.75000000000	105.75000000000
270	32.25000000000	105.75000000000
271	31.75000000000	105.75000000000
272	31.25000000000	105.75000000000
273	30.75000000000	105.75000000000
274	30.25000000000	105.75000000000
275	29.75000000000	105.75000000000
276	29.25000000000	105.75000000000
277	28.75000000000	105.75000000000
278	28.25000000000	105.75000000000
279	27.75000000000	105.75000000000
280	27.25000000000	105.75000000000
281	34.25000000000	106.25000000000
282	33.75000000000	106.25000000000
283	33.25000000000	106.25000000000
284	32.75000000000	106.25000000000
285	32.25000000000	106.25000000000
286	31.75000000000	106.25000000000
287	31.25000000000	106.25000000000
288	30.75000000000	106.25000000000
289	30.25000000000	106.25000000000
290	29.75000000000	106.25000000000
291	29.25000000000	106.25000000000
292	28.75000000000	106.25000000000
293	28.25000000000	106.25000000000
294	27.75000000000	106.25000000000
295	34.25000000000	106.75000000000
296	33.75000000000	106.75000000000
297	32.75000000000	106.75000000000
298	32.25000000000	106.75000000000
299	31.75000000000	106.75000000000
300	31.25000000000	106.75000000000
301	30.75000000000	106.75000000000
302	30.25000000000	106.75000000000
303	28.75000000000	106.75000000000
304	28.25000000000	106.75000000000
305	32.75000000000	107.25000000000
306	32.25000000000	107.25000000000
307	31.75000000000	107.25000000000
308	31.25000000000	107.25000000000
309	28.75000000000	107.25000000000
310	32.25000000000	107.75000000000
311	31.75000000000	107.75000000000
